"Strategy","1","2","3","4","5","6","7","8","9","10"
"MBR-SVM",0.6602,0.6731,0.6533,0.6673,0.6568,0.6697,0.6749,0.652,0.6587,0.6745
"NS-SVM",0.6667,0.6747,0.6565,0.6702,0.6604,0.6805,0.6745,0.6528,0.6539,0.6733
"PruDent-SVM",0.6651,0.677,0.6497,0.6677,0.6608,0.6693,0.6721,0.654,0.6579,0.6777
"RDBR-SVM",0.7,0.675,0.703,0.7056,0.6804,0.6829,0.6873,0.704,0.6882,0.7027
"BR-SVMt",0.6245,0.6395,0.6493,0.6246,0.6276,0.6353,0.6381,0.6308,0.645,0.6442
"BR+-SVMt",0.6486,0.6631,0.66,0.6375,0.6564,0.6549,0.6781,0.6596,0.6483,0.6773
"CC-SVMt",0.7016,0.6926,0.7082,0.6948,0.69,0.6729,0.7062,0.688,0.6938,0.696
"DBR-SVMt",0.655,0.6615,0.66,0.6669,0.646,0.6497,0.6521,0.6572,0.6467,0.6689
"EBR-SVMt",0.6598,0.6611,0.6775,0.6706,0.664,0.6693,0.6801,0.6652,0.6644,0.6797
"ECC-SVMt",0.6554,0.6519,0.6688,0.6625,0.6584,0.6577,0.6697,0.66,0.6531,0.6578
"MBR-SVMt",0.6317,0.6355,0.6402,0.6242,0.628,0.6277,0.6413,0.636,0.635,0.649
"NS-SVMt",0.6655,0.6966,0.6875,0.6722,0.688,0.6533,0.6713,0.6636,0.7208,0.7055
"PruDent-SVMt",0.6261,0.6335,0.6469,0.6258,0.6296,0.6325,0.6421,0.636,0.6213,0.6367
"RDBR-SVMt",0.6731,0.6778,0.6871,0.6625,0.6656,0.6585,0.6709,0.6664,0.6676,0.6912
"BR-XGB",0.6896,0.711,0.7117,0.7141,0.698,0.7094,0.717,0.696,0.699,0.7131
"BR+-XGB",0.7092,0.7078,0.7101,0.7173,0.7048,0.699,0.7134,0.7044,0.7027,0.7238
"CC-XGB",0.704,0.7269,0.7392,0.7218,0.7133,0.7218,0.727,0.7197,0.7305,0.7254
"DBR-XGB",0.7185,0.7154,0.7157,0.7234,0.7137,0.713,0.7202,0.7165,0.7139,0.731
"EBR-XGB",0.657,0.6862,0.6915,0.6786,0.67,0.6637,0.6865,0.6588,0.6797,0.684
"ECC-XGB",0.6639,0.6762,0.6823,0.673,0.6772,0.6745,0.6865,0.668,0.6821,0.6848
"MBR-XGB",0.6988,0.715,0.7217,0.719,0.7093,0.7158,0.7226,0.7044,0.699,0.7199
"NS-XGB",0.6976,0.7022,0.7125,0.7101,0.7016,0.7094,0.7122,0.7117,0.718,0.7151
"PruDent-XGB",0.694,0.7122,0.7113,0.7145,0.6984,0.7102,0.7174,0.696,0.7027,0.7183
"RDBR-XGB",0.7104,0.6978,0.7161,0.719,0.7028,0.6982,0.7082,0.7137,0.6994,0.727
