"Strategy","1","2","3","4","5","6","7","8","9","10"
"EBR-SVMt",0.6168,0.5997,0.6075,0.6238,0.5938,0.6125,0.6145,0.599,0.6192,0.6051
"ECC-SVMt",0.5978,0.6115,0.5789,0.6022,0.6077,0.595,0.5963,0.6071,0.5945,0.6169
"MBR-SVMt",0.5653,0.5471,0.5139,0.5651,0.5318,0.5452,0.5466,0.534,0.56,0.5511
"NS-SVMt",0.5901,0.5754,0.5864,0.5766,0.5641,0.5633,0.5701,0.5614,0.5467,0.5796
"PruDent-SVMt",0.5755,0.5674,0.5769,0.5658,0.5556,0.5515,0.5681,0.5336,0.56,0.5508
"RDBR-SVMt",0.5292,0.5187,0.5215,0.5331,0.5433,0.522,0.5277,0.5435,0.5302,0.5294
"BR-XGB",0.5781,0.5537,0.5642,0.5827,0.5487,0.5614,0.5649,0.5423,0.576,0.5599
"BR+-XGB",0.5776,0.5629,0.5648,0.5852,0.5542,0.5644,0.5719,0.5519,0.5813,0.566
"CC-XGB",0.5727,0.5559,0.561,0.5804,0.5512,0.558,0.5629,0.545,0.5742,0.5609
"DBR-XGB",0.5791,0.5637,0.5654,0.5868,0.5552,0.5654,0.5726,0.5527,0.5821,0.5671
"EBR-XGB",0.6118,0.5941,0.599,0.6183,0.5899,0.5978,0.6002,0.5793,0.6114,0.6012
"ECC-XGB",0.615,0.602,0.6036,0.6268,0.5908,0.601,0.6039,0.587,0.6151,0.6031
"MBR-XGB",0.5893,0.5653,0.577,0.5948,0.5574,0.5695,0.5736,0.5514,0.5878,0.5713
"NS-XGB",0.5754,0.5548,0.565,0.5859,0.5479,0.5588,0.5639,0.5442,0.5751,0.5617
"PruDent-XGB",0.5781,0.5537,0.5642,0.5827,0.5487,0.5614,0.5649,0.5423,0.576,0.5599
"RDBR-XGB",0.5792,0.5671,0.566,0.5881,0.5552,0.5626,0.572,0.5521,0.583,0.5626
