"Strategy","1","2","3","4","5","6","7","8","9","10"
"EBR-SVM",0.7176,0.7066,0.7083,0.716,0.7152,0.7093,0.7101,0.7083,0.7037,0.7086
"ECC-SVM",0.7176,0.7006,0.7024,0.716,0.7091,0.7151,0.716,0.7083,0.6296,0.7086
"MBR-SVM",0.4176,0.6886,0.4167,0.4201,0.3939,0.4535,0.3728,0.6845,0.3889,0.5086
"NS-SVM",0.4235,0.6946,0.4286,0.5385,0.5333,0.4477,0.3846,0.6964,0.5617,0.4057
"PruDent-SVM",0.4059,0.6826,0.4167,0.4142,0.3697,0.436,0.3905,0.6845,0.3765,0.3886
"RDBR-SVM",0.4176,0.6946,0.3988,0.3846,0.4,0.4419,0.3728,0.6964,0.3704,0.3886
"BR-SVMt",0.4706,0.7305,0.4464,0.3964,0.4485,0.4302,0.4201,0.6845,0.3889,0.4229
"BR+-SVMt",0.4353,0.7066,0.4345,0.4201,0.4485,0.4884,0.4911,0.6786,0.3704,0.4
"CC-SVMt",0.4588,0.7066,0.4643,0.4024,0.4303,0.4244,0.432,0.6786,0.3395,0.4171
"DBR-SVMt",0.4529,0.7305,0.4226,0.4142,0.4424,0.4477,0.4675,0.6786,0.3765,0.3943
"EBR-SVMt",0.7294,0.7006,0.6964,0.7278,0.6727,0.7093,0.7041,0.744,0.7037,0.7086
"ECC-SVMt",0.7059,0.6946,0.6845,0.7278,0.6909,0.7151,0.6746,0.7321,0.642,0.7371
"MBR-SVMt",0.4706,0.7066,0.4524,0.4083,0.3273,0.5523,0.6805,0.7083,0.3642,0.4
"NS-SVMt",0.5706,0.7066,0.5417,0.426,0.5394,0.5988,0.6272,0.6786,0.3642,0.6114
"PruDent-SVMt",0.4706,0.6946,0.4345,0.426,0.4303,0.5,0.4675,0.6667,0.358,0.44
"RDBR-SVMt",0.4412,0.7305,0.4405,0.4201,0.4727,0.5116,0.4379,0.6786,0.3889,0.3714
"BR-XGB",0.3824,0.3234,0.3333,0.3314,0.297,0.3605,0.3491,0.3274,0.2222,0.3429
"BR+-XGB",0.3706,0.2934,0.3393,0.3254,0.2848,0.3547,0.3491,0.3393,0.216,0.3314
"CC-XGB",0.3706,0.3054,0.3393,0.3373,0.297,0.3547,0.3432,0.3333,0.216,0.3314
"DBR-XGB",0.3706,0.2934,0.3393,0.3254,0.2848,0.3547,0.3491,0.3393,0.216,0.3314
"EBR-XGB",0.3647,0.3353,0.3155,0.3373,0.3091,0.3547,0.3728,0.3214,0.2469,0.3714
"ECC-XGB",0.4,0.3653,0.3095,0.3136,0.3152,0.3721,0.3314,0.3095,0.2593,0.3429
"MBR-XGB",0.4059,0.3473,0.3512,0.3491,0.3152,0.3663,0.3432,0.3571,0.2593,0.3429
"NS-XGB",0.3706,0.3054,0.3393,0.3373,0.297,0.3547,0.3432,0.3333,0.216,0.3314
"PruDent-XGB",0.3824,0.3234,0.3333,0.3314,0.297,0.3605,0.3491,0.3274,0.2222,0.3429
"RDBR-XGB",0.3706,0.2934,0.3393,0.3254,0.2848,0.3547,0.3491,0.3393,0.216,0.3314
