"Strategy","1","2","3","4","5","6","7","8","9","10"
"EBR-SVM",0.6584,0.6559,0.6555,0.6537,0.647,0.6522,0.6491,0.6441,0.6558,0.654
"ECC-SVM",0.6727,0.6666,0.6704,0.669,0.6645,0.6636,0.6671,0.6642,0.6722,0.668
"MBR-SVM",0.7334,0.7273,0.7302,0.7301,0.7129,0.7119,0.7152,0.7089,0.7259,0.7421
"NS-SVM",0.7491,0.741,0.7426,0.749,0.7318,0.7136,0.713,0.7262,0.7504,0.7303
"PruDent-SVM",0.7329,0.7309,0.7369,0.7305,0.7123,0.713,0.711,0.7089,0.7296,0.7432
"RDBR-SVM",0.7174,0.7161,0.7013,0.71,0.7102,0.703,0.7051,0.7066,0.7063,0.7118
"BR-SVMt",0.7828,0.7948,0.8021,0.7673,0.7682,0.7719,0.7549,0.7697,0.7551,0.7782
"BR+-SVMt",0.7691,0.7728,0.7679,0.7654,0.7247,0.7079,0.7076,0.7247,0.7131,0.7468
"CC-SVMt",0.7742,0.7823,0.7841,0.7664,0.7624,0.7562,0.7575,0.7646,0.7759,0.7676
"DBR-SVMt",0.767,0.7749,0.7731,0.7426,0.7481,0.7355,0.7297,0.7212,0.7146,0.7464
"EBR-SVMt",0.6979,0.6947,0.701,0.6986,0.7136,0.6849,0.6918,0.6842,0.6989,0.6997
"ECC-SVMt",0.7179,0.6884,0.7159,0.7252,0.6781,0.6648,0.6654,0.6792,0.7169,0.6897
"MBR-SVMt",0.7659,0.7745,0.7247,0.766,0.7496,0.7527,0.7539,0.7442,0.7655,0.7738
"NS-SVMt",0.7915,0.7876,0.7875,0.7734,0.765,0.7636,0.7684,0.7604,0.7678,0.7844
"PruDent-SVMt",0.7875,0.796,0.7999,0.7689,0.7685,0.7541,0.7715,0.749,0.7696,0.7775
"RDBR-SVMt",0.7253,0.7234,0.7233,0.7201,0.7309,0.7107,0.7095,0.7277,0.7225,0.7244
"BR-XGB",0.768,0.766,0.7601,0.767,0.7399,0.7457,0.7454,0.7405,0.7653,0.765
"BR+-XGB",0.7515,0.7376,0.7393,0.7474,0.7288,0.7408,0.7406,0.7329,0.7512,0.7364
"CC-XGB",0.7553,0.7485,0.7531,0.7643,0.7403,0.7434,0.7417,0.7251,0.754,0.7504
"DBR-XGB",0.749,0.7395,0.7389,0.7475,0.7286,0.7405,0.7393,0.7312,0.7513,0.7358
"EBR-XGB",0.7619,0.7606,0.7621,0.7602,0.7363,0.7457,0.7372,0.7394,0.759,0.7645
"ECC-XGB",0.755,0.7633,0.7563,0.7644,0.7497,0.7423,0.7433,0.7342,0.7608,0.7567
"MBR-XGB",0.7712,0.7699,0.7649,0.7705,0.7419,0.7475,0.7468,0.7428,0.7685,0.7686
"NS-XGB",0.7663,0.7537,0.76,0.7633,0.7375,0.7478,0.755,0.7331,0.7618,0.7587
"PruDent-XGB",0.768,0.766,0.7601,0.767,0.7399,0.7457,0.7454,0.7405,0.7653,0.765
"RDBR-XGB",0.7531,0.7456,0.7425,0.7631,0.7324,0.7465,0.7396,0.7395,0.7596,0.7409
