"Strategy","1","2","3","4","5","6","7","8","9","10"
"MBR-LR",0.0781,0.0748,0.0783,0.0748,0.0777,0.0746,0.078,0.0749,0.0783,0.0749
"NS-LR",0.078,0.0736,0.0776,0.0742,0.0777,0.0745,0.078,0.0735,0.0781,0.0741
"PruDent-LR",0.0786,0.0746,0.0781,0.0752,0.0781,0.0752,0.0784,0.0746,0.0781,0.0749
"RDBR-LR",0.0774,0.0734,0.0769,0.0742,0.0766,0.0732,0.0766,0.0735,0.0769,0.0742
"BR-RF",0.074,0.0763,0.074,0.0763,0.074,0.0763,0.074,0.0763,0.074,0.0763
"BR+-RF",0.0756,0.0746,0.0756,0.0746,0.0756,0.0746,0.0756,0.0746,0.0756,0.0746
"CC-RF",0.0756,0.075,0.0756,0.075,0.0756,0.075,0.0756,0.075,0.0756,0.075
"DBR-RF",0.0737,0.0764,0.0737,0.0764,0.0737,0.0764,0.0737,0.0764,0.0737,0.0764
"EBR-RF",0.0783,0.0782,0.0783,0.0782,0.0783,0.0782,0.0783,0.0782,0.0783,0.0782
"ECC-RF",0.0781,0.0774,0.0781,0.0774,0.0781,0.0774,0.0781,0.0774,0.0781,0.0774
"MBR-RF",0.0723,0.077,0.0752,0.0764,0.073,0.0741,0.0745,0.0767,0.0736,0.0754
"NS-RF",0.0756,0.0748,0.0756,0.0748,0.0756,0.0748,0.0756,0.0748,0.0756,0.0748
"PruDent-RF",0.0741,0.0738,0.0748,0.0752,0.073,0.0741,0.0754,0.076,0.073,0.0777
"RDBR-RF",0.0756,0.0754,0.0756,0.0754,0.0756,0.0754,0.0756,0.0754,0.0756,0.0754
"BR-SVM",0.0779,0.075,0.0779,0.075,0.0779,0.075,0.0779,0.075,0.0779,0.075
"BR+-SVM",0.0774,0.0738,0.0774,0.0738,0.0774,0.0738,0.0774,0.0738,0.0774,0.0738
"CC-SVM",0.0777,0.0734,0.0777,0.0734,0.0777,0.0734,0.0777,0.0734,0.0777,0.0734
"DBR-SVM",0.0774,0.0746,0.0774,0.0746,0.0774,0.0746,0.0774,0.0746,0.0774,0.0746
"EBR-SVM",0.0808,0.0778,0.0808,0.0778,0.0808,0.0778,0.0808,0.0778,0.0808,0.0778
"ECC-SVM",0.0792,0.0754,0.0792,0.0754,0.0792,0.0754,0.0792,0.0754,0.0792,0.0754
"MBR-SVM",0.0776,0.0752,0.0779,0.075,0.0773,0.0745,0.0779,0.0748,0.0777,0.0746
"NS-SVM",0.0774,0.073,0.0774,0.073,0.0774,0.073,0.0774,0.073,0.0774,0.073
"PruDent-SVM",0.0779,0.0749,0.0777,0.075,0.0779,0.0752,0.0776,0.0753,0.0776,0.0757
"RDBR-SVM",0.0772,0.0735,0.0772,0.0735,0.0772,0.0735,0.0772,0.0735,0.0772,0.0735
"BR-SVMt",0.0759,0.0745,0.0759,0.0745,0.0759,0.0745,0.0759,0.0745,0.0759,0.0745
"BR+-SVMt",0.0755,0.0771,0.0755,0.0771,0.0732,0.0771,0.0755,0.0727,0.0755,0.0727
"CC-SVMt",0.077,0.0725,0.077,0.0725,0.077,0.0725,0.077,0.0725,0.077,0.0725
"DBR-SVMt",0.0761,0.0746,0.072,0.0766,0.0761,0.0746,0.072,0.0746,0.072,0.0766
"EBR-SVMt",0.0809,0.0797,0.0799,0.0766,0.0794,0.0768,0.0815,0.0768,0.0799,0.076
"ECC-SVMt",0.0777,0.0757,0.0752,0.0757,0.0752,0.0782,0.0762,0.0814,0.0752,0.0832
"MBR-SVMt",0.077,0.0741,0.0763,0.0739,0.0765,0.0749,0.0756,0.0741,0.0763,0.0732
"NS-SVMt",0.0754,0.0723,0.0754,0.0723,0.0754,0.0723,0.0754,0.0723,0.0754,0.0723
"PruDent-SVMt",0.0766,0.0739,0.0768,0.0741,0.0768,0.0741,0.077,0.0746,0.0763,0.0745
"RDBR-SVMt",0.0756,0.0724,0.0756,0.0724,0.0756,0.0724,0.0756,0.0724,0.0729,0.077
"BR-XGB",0.0798,0.0742,0.0798,0.0742,0.0798,0.0742,0.0798,0.0742,0.0798,0.0742
"BR+-XGB",0.0801,0.0783,0.0801,0.0783,0.0801,0.0783,0.0801,0.0783,0.0801,0.0783
"CC-XGB",0.0815,0.0828,0.0815,0.0828,0.0815,0.0828,0.0815,0.0828,0.0815,0.0828
"DBR-XGB",0.0768,0.0734,0.0768,0.0734,0.0768,0.0734,0.0768,0.0734,0.0768,0.0734
"EBR-XGB",0.0754,0.0734,0.0754,0.0734,0.0754,0.0734,0.0754,0.0734,0.0754,0.0734
"ECC-XGB",0.0806,0.0727,0.0806,0.0727,0.0806,0.0727,0.0806,0.0727,0.0806,0.0727
"MBR-XGB",0.0798,0.0742,0.0798,0.0742,0.0798,0.0742,0.0798,0.0742,0.0798,0.0742
"NS-XGB",0.081,0.0819,0.081,0.0819,0.081,0.0819,0.081,0.0819,0.081,0.0819
"PruDent-XGB",0.0798,0.0742,0.0798,0.0742,0.0798,0.0742,0.0798,0.0742,0.0798,0.0742
"RDBR-XGB",0.0795,0.0764,0.0795,0.0764,0.0795,0.0764,0.0795,0.0764,0.0795,0.0764
