"Strategy","1","2","3","4","5","6","7","8","9","10"
"DBR-SVMt",0.2608,0.2831,0.2647,0.2788,0.2834,0.2813,0.2777,0.2878,0.2812,0.2804
"EBR-SVMt",0.2824,0.295,0.2913,0.2855,0.3041,0.2954,0.3004,0.3001,0.2879,0.2946
"ECC-SVMt",0.281,0.2902,0.2915,0.2845,0.2881,0.2922,0.2914,0.2868,0.2879,0.2942
"MBR-SVMt",0.2657,0.2721,0.2912,0.2786,0.2926,0.288,0.2957,0.3026,0.2987,0.2931
"NS-SVMt",0.2719,0.2944,0.2848,0.2774,0.289,0.2707,0.2687,0.2855,0.2968,0.2712
"PruDent-SVMt",0.2704,0.2833,0.2936,0.2909,0.2875,0.2816,0.2838,0.2886,0.2908,0.2727
"RDBR-SVMt",0.2696,0.3009,0.2927,0.2693,0.2818,0.2863,0.2824,0.293,0.2871,0.2818
"BR-XGB",0.2846,0.2762,0.2619,0.2705,0.2781,0.2618,0.2861,0.2582,0.2872,0.2837
"BR+-XGB",0.2695,0.2819,0.2574,0.271,0.2659,0.2628,0.2946,0.269,0.2825,0.2987
"CC-XGB",0.2776,0.2846,0.2652,0.2597,0.2779,0.2656,0.285,0.2761,0.2836,0.2994
"DBR-XGB",0.2645,0.2794,0.259,0.2744,0.267,0.2639,0.2968,0.2687,0.2833,0.2971
"EBR-XGB",0.3224,0.3356,0.3196,0.3058,0.3112,0.3185,0.3187,0.3126,0.3147,0.3225
"ECC-XGB",0.3175,0.3135,0.3004,0.3158,0.3085,0.3302,0.3208,0.3136,0.3305,0.328
"MBR-XGB",0.2846,0.2762,0.2619,0.2705,0.2781,0.2618,0.2861,0.2582,0.2872,0.2837
"NS-XGB",0.2781,0.2869,0.2658,0.2656,0.2774,0.2667,0.2831,0.2764,0.2836,0.2997
"PruDent-XGB",0.2846,0.2762,0.2619,0.2705,0.2781,0.2618,0.2861,0.2582,0.2872,0.2837
"RDBR-XGB",0.274,0.2836,0.2612,0.2727,0.2664,0.2625,0.2923,0.2706,0.2833,0.2987
