"Strategy","1","2","3","4","5","6","7","8","9","10"
"RDBR-RF",0.7448,0.7458,0.7448,0.7458,0.7448,0.7458,0.7448,0.7458,0.7448,0.7458
"BR-SVM",0.7215,0.7342,0.7215,0.7342,0.7215,0.7342,0.7215,0.7342,0.7215,0.7342
"BR+-SVM",0.7257,0.74,0.7257,0.74,0.7257,0.74,0.7257,0.74,0.7257,0.74
"CC-SVM",0.7249,0.7409,0.7249,0.7409,0.7249,0.7409,0.7249,0.7409,0.7249,0.7409
"DBR-SVM",0.7257,0.7375,0.7257,0.7375,0.7257,0.7375,0.7257,0.7375,0.7257,0.7375
"EBR-SVM",0.7099,0.706,0.7099,0.706,0.7099,0.706,0.7099,0.706,0.7099,0.706
"ECC-SVM",0.7132,0.7176,0.7132,0.7176,0.7132,0.7176,0.7132,0.7176,0.7132,0.7176
"MBR-SVM",0.7215,0.7334,0.7199,0.7342,0.7224,0.7359,0.7215,0.7359,0.7207,0.735
"NS-SVM",0.7265,0.745,0.7265,0.745,0.7265,0.745,0.7265,0.745,0.7265,0.745
"PruDent-SVM",0.7215,0.7359,0.7215,0.7334,0.7199,0.7342,0.7224,0.7334,0.7224,0.7317
"RDBR-SVM",0.7265,0.7409,0.7265,0.7409,0.7265,0.7409,0.7265,0.7409,0.7265,0.7409
"BR-SVMt",0.7282,0.735,0.7282,0.735,0.7282,0.735,0.7282,0.735,0.7282,0.735
"BR+-SVMt",0.7315,0.7243,0.7315,0.7243,0.7415,0.7243,0.7315,0.7392,0.7315,0.7392
"CC-SVMt",0.7273,0.7392,0.7273,0.7392,0.7273,0.7392,0.7273,0.7392,0.7273,0.7392
"DBR-SVMt",0.7298,0.7334,0.7456,0.7267,0.7298,0.7334,0.7456,0.7334,0.7456,0.7267
"EBR-SVMt",0.7049,0.6977,0.7016,0.711,0.7049,0.7101,0.7066,0.7101,0.7016,0.7118
"ECC-SVMt",0.7116,0.7118,0.7215,0.7118,0.7215,0.7018,0.7215,0.696,0.7257,0.6952
"MBR-SVMt",0.7232,0.7359,0.7257,0.7367,0.7257,0.735,0.7273,0.7367,0.7265,0.7384
"NS-SVMt",0.7315,0.7458,0.7315,0.7458,0.7315,0.7458,0.7315,0.7458,0.7315,0.7458
"PruDent-SVMt",0.7249,0.7359,0.7249,0.735,0.724,0.7359,0.7232,0.735,0.7257,0.735
"RDBR-SVMt",0.7315,0.7409,0.7315,0.7409,0.7315,0.7409,0.7315,0.7409,0.7423,0.7251
"BR-XGB",0.719,0.7342,0.719,0.7342,0.719,0.7342,0.719,0.7342,0.719,0.7342
"BR+-XGB",0.734,0.7359,0.734,0.7359,0.734,0.7359,0.734,0.7359,0.734,0.7359
"CC-XGB",0.7265,0.7234,0.7265,0.7234,0.7265,0.7234,0.7265,0.7234,0.7265,0.7234
"DBR-XGB",0.7448,0.7517,0.7448,0.7517,0.7448,0.7517,0.7448,0.7517,0.7448,0.7517
"EBR-XGB",0.724,0.7292,0.724,0.7292,0.724,0.7292,0.724,0.7292,0.724,0.7292
"ECC-XGB",0.7207,0.7425,0.7207,0.7425,0.7207,0.7425,0.7207,0.7425,0.7207,0.7425
"MBR-XGB",0.719,0.7342,0.719,0.7342,0.719,0.7342,0.719,0.7342,0.719,0.7342
"NS-XGB",0.7282,0.7234,0.7282,0.7234,0.7282,0.7234,0.7282,0.7234,0.7282,0.7234
"PruDent-XGB",0.719,0.7342,0.719,0.7342,0.719,0.7342,0.719,0.7342,0.719,0.7342
"RDBR-XGB",0.7357,0.7425,0.7357,0.7425,0.7357,0.7425,0.7357,0.7425,0.7357,0.7425
