"Strategy","1","2","3","4","5","6","7","8","9","10"
"RDBR-RF",0.3498,0.3228,0.3662,0.4418,0.4181,0.3577,0.381,0.3467,0.4017,0.3781
"BR-SVM",0.352,0.0321,0.3404,0.4238,0.3573,0.3226,0.3696,0.0316,0.3972,0.4312
"BR+-SVM",0.3657,0.0321,0.3338,0.4376,0.3507,0.3696,0.3957,0.0316,0.3908,0.4335
"CC-SVM",0.3495,0.0321,0.3336,0.4325,0.3456,0.3585,0.3746,0.0316,0.3763,0.4339
"DBR-SVM",0.3653,0.0321,0.3403,0.4374,0.3585,0.3707,0.3943,0.0316,0.3903,0.4334
"EBR-SVM",0.2554,0.0643,0.0891,0.0639,0.0346,0.0625,0.0759,0.0656,0.077,0.0539
"ECC-SVM",0.3113,0.0475,0.0829,0.2937,0.0345,0.0774,0.0628,0.0647,0.2382,0.0329
"MBR-SVM",0.372,0.032,0.3784,0.4395,0.3596,0.3506,0.3362,0.0352,0.4266,0.3286
"NS-SVM",0.3464,0.0321,0.3118,0.2131,0.1392,0.3477,0.3395,0.0316,0.1633,0.4133
"PruDent-SVM",0.3442,0.0353,0.3258,0.3857,0.3707,0.3524,0.3564,0.0379,0.3921,0.4084
"RDBR-SVM",0.3589,0.0321,0.3384,0.4355,0.3507,0.3658,0.3873,0.0316,0.3904,0.4487
"BR-SVMt",0.2988,0.0358,0.2937,0.387,0.2933,0.3376,0.2979,0.0516,0.4051,0.325
"BR+-SVMt",0.3283,0.0362,0.3285,0.3742,0.3237,0.2985,0.258,0.0448,0.3625,0.3446
"CC-SVMt",0.3065,0.0362,0.2844,0.39,0.3216,0.3427,0.2912,0.0675,0.4021,0.3495
"DBR-SVMt",0.3207,0.0358,0.3365,0.3779,0.33,0.3241,0.2642,0.0649,0.3574,0.3768
"EBR-SVMt",0.1434,0.0784,0.1639,0.295,0.1311,0.2051,0.1554,0.1125,0.0716,0.0643
"ECC-SVMt",0.1098,0.088,0.1344,0.1155,0.0877,0.1395,0.1559,0.1105,0.1241,0.1266
"MBR-SVMt",0.3228,0.0596,0.3442,0.4265,0.3933,0.2259,0.0772,0.0513,0.4038,0.4377
"NS-SVMt",0.1475,0.0362,0.1394,0.3288,0.1357,0.1373,0.1184,0.0676,0.3894,0.1081
"PruDent-SVMt",0.3085,0.0495,0.3468,0.3721,0.3116,0.2424,0.2362,0.0547,0.3719,0.3592
"RDBR-SVMt",0.3322,0.0358,0.3216,0.3692,0.3279,0.2701,0.2972,0.0676,0.353,0.3911
"BR-XGB",0.4155,0.4195,0.426,0.4658,0.4584,0.4195,0.4849,0.4228,0.5181,0.4283
"BR+-XGB",0.4224,0.4179,0.4214,0.4645,0.4507,0.4121,0.4762,0.4178,0.5223,0.4378
"CC-XGB",0.4243,0.4169,0.4239,0.4608,0.4575,0.4161,0.4847,0.4224,0.521,0.4376
"DBR-XGB",0.4224,0.4179,0.4214,0.4645,0.4507,0.4121,0.4762,0.4178,0.5223,0.4378
"EBR-XGB",0.4582,0.3795,0.4823,0.4616,0.4439,0.4485,0.4759,0.4386,0.4648,0.4583
"ECC-XGB",0.4797,0.3915,0.4235,0.4619,0.4261,0.4493,0.4816,0.4388,0.4971,0.4623
"MBR-XGB",0.4155,0.4195,0.426,0.4658,0.4584,0.4195,0.4849,0.4228,0.5181,0.4283
"NS-XGB",0.4057,0.4122,0.4193,0.4467,0.4474,0.3852,0.4404,0.4078,0.5191,0.4233
"PruDent-XGB",0.4155,0.4195,0.426,0.4658,0.4584,0.4195,0.4849,0.4228,0.5181,0.4283
"RDBR-XGB",0.4227,0.4179,0.4214,0.4645,0.4507,0.4121,0.4762,0.4178,0.5223,0.4378
